"Date","ModernName","Time","n","Observer"
2014-04-11,"brown creeper","8H 28M 0S",2,"MF"
2014-04-11,"brown headed cowbird","8H 28M 0S",1,"MF"
2014-04-11,"canada goose","8H 28M 0S",38,"MF"
2014-04-11,"common grackle","8H 28M 0S",13,"MF"
2014-04-11,"dark eyed junco","8H 28M 0S",9,"MF"
2014-04-11,"downy woodpecker","8H 28M 0S",2,"MF"
2014-04-11,"eastern phoebe","8H 28M 0S",1,"MF"
2014-04-11,"european starling","8H 28M 0S",5,"MF"
2014-04-11,"golden crowned kinglet","8H 28M 0S",2,"MF"
2014-04-11,"greylag goose","8H 28M 0S",2,"MF"
2014-04-11,"hermit thrush","8H 28M 0S",4,"MF"
2014-04-11,"herring gull","8H 28M 0S",1,"MF"
2014-04-11,"house sparrow","8H 28M 0S",28,"MF"
2014-04-11,"lesser scaup","8H 28M 0S",2,"MF"
2014-04-11,"mallard","8H 28M 0S",73,"MF"
2014-04-11,"mourning dove","8H 28M 0S",2,"MF"
2014-04-11,"northern cardinal","8H 28M 0S",3,"MF"
2014-04-11,"northern flicker","8H 28M 0S",10,"MF"
2014-04-11,"red breasted merganser","8H 28M 0S",16,"MF"
2014-04-11,"red winged blackbird","8H 28M 0S",12,"MF"
2014-04-11,"ring billed gull","8H 28M 0S",7,"MF"
2014-04-11,"rock pigeon","8H 28M 0S",27,"MF"
2014-04-11,"ruby crowned kinglet","8H 28M 0S",1,"MF"
2014-04-11,"song sparrow","8H 28M 0S",11,"MF"
2014-04-11,"wood duck","8H 28M 0S",7,"MF"
2014-04-11,"yellow bellied sapsucker","8H 28M 0S",2,"MF"
2014-04-15,"american coot","6H 52M 0S",8,"MF"
2014-04-15,"american crow","6H 52M 0S",4,"MF"
2014-04-15,"american robin","6H 52M 0S",10,"MF"
2014-04-15,"american tree sparrow","6H 52M 0S",1,"MF"
2014-04-15,"bank swallow","6H 52M 0S",1,"MF"
2014-04-15,"belted kingfisher","6H 52M 0S",1,"MF"
2014-04-15,"black capped chickadee","6H 52M 0S",2,"MF"
2014-04-15,"black crowned night heron","6H 52M 0S",43,"MF"
2014-04-15,"blue winged teal","6H 52M 0S",2,"MF"
2014-04-15,"canada goose","6H 52M 0S",43,"MF"
2014-04-15,"common grackle","6H 52M 0S",12,"MF"
2014-04-15,"dark eyed junco","6H 52M 0S",5,"MF"
2014-04-15,"downy woodpecker","6H 52M 0S",1,"MF"
2014-04-15,"european starling","6H 52M 0S",17,"MF"
2014-04-15,"golden crowned kinglet","6H 52M 0S",2,"MF"
2014-04-15,"hooded merganser","6H 52M 0S",3,"MF"
2014-04-15,"house sparrow","6H 52M 0S",55,"MF"
2014-04-15,"mallard","6H 52M 0S",64,"MF"
2014-04-15,"northern cardinal","6H 52M 0S",2,"MF"
2014-04-15,"northern flicker","6H 52M 0S",4,"MF"
2014-04-15,"red breasted merganser","6H 52M 0S",9,"MF"
2014-04-15,"red winged blackbird","6H 52M 0S",18,"MF"
2014-04-15,"ring billed gull","6H 52M 0S",8,"MF"
2014-04-15,"rock pigeon","6H 52M 0S",7,"MF"
2014-04-15,"song sparrow","6H 52M 0S",8,"MF"
2014-04-15,"swamp sparrow","6H 52M 0S",1,"MF"
2014-04-15,"white throated sparrow","6H 52M 0S",1,"MF"
2014-04-15,"wood duck","6H 52M 0S",4,"MF"
2014-04-15,"yellow bellied sapsucker","6H 52M 0S",2,"MF"
2014-04-15,"yellow rumped warbler","6H 52M 0S",1,"MF"
2014-04-16,"american coot","8H 17M 0S",5,"MF"
2014-04-16,"american crow","8H 17M 0S",2,"MF"
2014-04-16,"american goldfinch","8H 17M 0S",3,"MF"
2014-04-16,"american robin","8H 17M 0S",10,"MF"
2014-04-16,"american tree sparrow","8H 17M 0S",1,"MF"
2014-04-16,"belted kingfisher","8H 17M 0S",2,"MF"
2014-04-16,"black capped chickadee","8H 17M 0S",3,"MF"
2014-04-16,"black crowned night heron","8H 17M 0S",458,"MF"
2014-04-16,"canada goose","8H 17M 0S",13,"MF"
2014-04-16,"common grackle","8H 17M 0S",16,"MF"
2014-04-16,"dark eyed junco","8H 17M 0S",2,"MF"
2014-04-16,"downy woodpecker","8H 17M 0S",1,"MF"
2014-04-16,"european starling","8H 17M 0S",7,"MF"
2014-04-16,"fox sparrow","8H 17M 0S",2,"MF"
2014-04-16,"greylag goose","8H 17M 0S",4,"MF"
2014-04-16,"hermit thrush","8H 17M 0S",3,"MF"
2014-04-16,"house finch","8H 17M 0S",1,"MF"
2014-04-16,"house sparrow","8H 17M 0S",28,"MF"
2014-04-16,"lesser scaup","8H 17M 0S",5,"MF"
2014-04-16,"mallard","8H 17M 0S",59,"MF"
2014-04-16,"northern cardinal","8H 17M 0S",2,"MF"
2014-04-16,"northern flicker","8H 17M 0S",17,"MF"
2014-04-16,"northern rough winged swallow","8H 17M 0S",1,"MF"
2014-04-16,"red breasted merganser","8H 17M 0S",14,"MF"
2014-04-16,"red winged blackbird","8H 17M 0S",19,"MF"
2014-04-16,"ring billed gull","8H 17M 0S",17,"MF"
2014-04-16,"rock pigeon","8H 17M 0S",42,"MF"
2014-04-16,"song sparrow","8H 17M 0S",8,"MF"
2014-04-16,"swamp sparrow","8H 17M 0S",1,"MF"
2014-04-16,"white throated sparrow","8H 17M 0S",2,"MF"
2014-04-16,"wood duck","8H 17M 0S",6,"MF"
2014-04-16,"yellow bellied sapsucker","8H 17M 0S",5,"MF"
2014-04-16,"yellow rumped warbler","8H 17M 0S",2,"MF"
2014-04-17,"american coot","6H 59M 0S",5,"MF"
2014-04-17,"american crow","6H 59M 0S",5,"MF"
2014-04-17,"american goldfinch","6H 59M 0S",1,"MF"
2014-04-17,"american robin","6H 59M 0S",10,"MF"
2014-04-17,"black crowned night heron","6H 59M 0S",23,"MF"
2014-04-17,"blue winged teal","6H 59M 0S",3,"MF"
2014-04-17,"brown creeper","6H 59M 0S",2,"MF"
2014-04-17,"brown thrasher","6H 59M 0S",2,"MF"
2014-04-17,"canada goose","6H 59M 0S",24,"MF"
2014-04-17,"common grackle","6H 59M 0S",21,"MF"
2014-04-17,"dark eyed junco","6H 59M 0S",3,"MF"
2014-04-17,"domestic duck","6H 59M 0S",2,"MF"
2014-04-17,"downy woodpecker","6H 59M 0S",2,"MF"
2014-04-17,"european starling","6H 59M 0S",18,"MF"
2014-04-17,"fox sparrow","6H 59M 0S",1,"MF"
2014-04-17,"greylag goose","6H 59M 0S",2,"MF"
2014-04-17,"hermit thrush","6H 59M 0S",3,"MF"
2014-04-17,"house finch","6H 59M 0S",2,"MF"
2014-04-17,"house sparrow","6H 59M 0S",45,"MF"
2014-04-17,"lesser scaup","6H 59M 0S",5,"MF"
2014-04-17,"mallard","6H 59M 0S",62,"MF"
2014-04-17,"northern cardinal","6H 59M 0S",1,"MF"
2014-04-17,"northern flicker","6H 59M 0S",9,"MF"
2014-04-17,"red breasted merganser","6H 59M 0S",13,"MF"
2014-04-17,"red winged blackbird","6H 59M 0S",20,"MF"
2014-04-17,"ring billed gull","6H 59M 0S",11,"MF"
2014-04-17,"rock pigeon","6H 59M 0S",8,"MF"
2014-04-17,"ruby crowned kinglet","6H 59M 0S",1,"MF"
2014-04-17,"song sparrow","6H 59M 0S",2,"MF"
2014-04-17,"swamp sparrow","6H 59M 0S",3,"MF"
2014-04-17,"white throated sparrow","6H 59M 0S",1,"MF"
2014-04-17,"wood duck","6H 59M 0S",6,"MF"
2014-04-17,"yellow bellied sapsucker","6H 59M 0S",1,"MF"
2014-04-18,"american coot","8H 19M 0S",6,"MF"
2014-04-18,"american crow","8H 19M 0S",6,"MF"
2014-04-18,"american goldfinch","8H 19M 0S",1,"MF"
2014-04-18,"american robin","8H 19M 0S",13,"MF"
2014-04-18,"black capped chickadee","8H 19M 0S",1,"MF"
2014-04-18,"black crowned night heron","8H 19M 0S",26,"MF"
2014-04-18,"brown creeper","8H 19M 0S",2,"MF"
2014-04-18,"brown headed cowbird","8H 19M 0S",5,"MF"
2014-04-18,"bufflehead","8H 19M 0S",1,"MF"
2014-04-18,"canada goose","8H 19M 0S",29,"MF"
2014-04-18,"chipping sparrow","8H 19M 0S",1,"MF"
2014-04-18,"common grackle","8H 19M 0S",18,"MF"
2014-04-18,"dark eyed junco","8H 19M 0S",8,"MF"
2014-04-18,"downy woodpecker","8H 19M 0S",2,"MF"
2014-04-18,"eastern towhee","8H 19M 0S",1,"MF"
2014-04-18,"european starling","8H 19M 0S",33,"MF"
2014-04-18,"golden crowned kinglet","8H 19M 0S",1,"MF"
2014-04-18,"greylag goose","8H 19M 0S",2,"MF"
2014-04-18,"hermit thrush","8H 19M 0S",1,"MF"
2014-04-18,"herring gull","8H 19M 0S",1,"MF"
2014-04-18,"house sparrow","8H 19M 0S",50,"MF"
2014-04-18,"lesser scaup","8H 19M 0S",2,"MF"
2014-04-18,"mallard","8H 19M 0S",65,"MF"
2014-04-18,"northern cardinal","8H 19M 0S",4,"MF"
2014-04-18,"northern flicker","8H 19M 0S",8,"MF"
2014-04-18,"northern rough winged swallow","8H 19M 0S",8,"MF"
2014-04-18,"northern shoveler","8H 19M 0S",1,"MF"
2014-04-18,"pied billed grebe","8H 19M 0S",2,"MF"
2014-04-18,"red breasted merganser","8H 19M 0S",8,"MF"
2014-04-18,"red winged blackbird","8H 19M 0S",16,"MF"
2014-04-18,"ring billed gull","8H 19M 0S",26,"MF"
2014-04-18,"rock pigeon","8H 19M 0S",44,"MF"
2014-04-18,"ruby crowned kinglet","8H 19M 0S",2,"MF"
2014-04-18,"song sparrow","8H 19M 0S",9,"MF"
2014-04-18,"swamp sparrow","8H 19M 0S",1,"MF"
2014-04-18,"wood duck","8H 19M 0S",10,"MF"
2014-04-18,"yellow rumped warbler","8H 19M 0S",3,"MF"
2014-04-21,"american coot","8H 27M 0S",4,"MF"
2014-04-21,"american crow","8H 27M 0S",6,"MF"
2014-04-21,"american goldfinch","8H 27M 0S",3,"MF"
2014-04-21,"american robin","8H 27M 0S",13,"MF"
2014-04-21,"belted kingfisher","8H 27M 0S",1,"MF"
2014-04-21,"black capped chickadee","8H 27M 0S",3,"MF"
2014-04-21,"black crowned night heron","8H 27M 0S",117,"MF"
2014-04-21,"blue winged teal","8H 27M 0S",2,"MF"
2014-04-21,"brown creeper","8H 27M 0S",2,"MF"
2014-04-21,"brown headed cowbird","8H 27M 0S",1,"MF"
2014-04-21,"brown thrasher","8H 27M 0S",1,"MF"
2014-04-21,"bufflehead","8H 27M 0S",2,"MF"
2014-04-21,"canada goose","8H 27M 0S",33,"MF"
2014-04-21,"caspian tern","8H 27M 0S",1,"MF"
2014-04-21,"common grackle","8H 27M 0S",97,"MF"
2014-04-21,"dark eyed junco","8H 27M 0S",3,"MF"
2014-04-21,"downy woodpecker","8H 27M 0S",2,"MF"
2014-04-21,"european starling","8H 27M 0S",36,"MF"
2014-04-21,"hairy woodpecker","8H 27M 0S",1,"MF"
2014-04-21,"hermit thrush","8H 27M 0S",4,"MF"
2014-04-21,"house sparrow","8H 27M 0S",41,"MF"
2014-04-21,"mallard","8H 27M 0S",91,"MF"
2014-04-21,"northern cardinal","8H 27M 0S",4,"MF"
2014-04-21,"northern flicker","8H 27M 0S",8,"MF"
2014-04-21,"northern parula","8H 27M 0S",2,"MF"
2014-04-21,"red breasted merganser","8H 27M 0S",1,"MF"
2014-04-21,"red winged blackbird","8H 27M 0S",22,"MF"
2014-04-21,"ring billed gull","8H 27M 0S",8,"MF"
2014-04-21,"rock pigeon","8H 27M 0S",49,"MF"
2014-04-21,"ruby crowned kinglet","8H 27M 0S",6,"MF"
2014-04-21,"song sparrow","8H 27M 0S",5,"MF"
2014-04-21,"swamp sparrow","8H 27M 0S",8,"MF"
2014-04-21,"white throated sparrow","8H 27M 0S",5,"MF"
2014-04-21,"wood duck","8H 27M 0S",10,"MF"
2014-04-21,"yellow bellied sapsucker","8H 27M 0S",3,"MF"
2014-04-21,"yellow rumped warbler","8H 27M 0S",11,"MF"
2014-04-22,"american coot","6H 48M 0S",8,"MF"
2014-04-22,"american crow","6H 48M 0S",3,"MF"
2014-04-22,"american robin","6H 48M 0S",8,"MF"
2014-04-22,"barn swallow","6H 48M 0S",4,"MF"
2014-04-22,"black capped chickadee","6H 48M 0S",1,"MF"
2014-04-22,"black crowned night heron","6H 48M 0S",154,"MF"
2014-04-22,"blue winged teal","6H 48M 0S",3,"MF"
2014-04-22,"brown creeper","6H 48M 0S",1,"MF"
2014-04-22,"brown headed cowbird","6H 48M 0S",1,"MF"
2014-04-22,"brown thrasher","6H 48M 0S",2,"MF"
2014-04-22,"bufflehead","6H 48M 0S",1,"MF"
2014-04-22,"canada goose","6H 48M 0S",39,"MF"
2014-04-22,"common grackle","6H 48M 0S",13,"MF"
2014-04-22,"dark eyed junco","6H 48M 0S",6,"MF"
2014-04-22,"downy woodpecker","6H 48M 0S",2,"MF"
2014-04-22,"european starling","6H 48M 0S",7,"MF"
2014-04-22,"golden crowned kinglet","6H 48M 0S",1,"MF"
2014-04-22,"greylag goose","6H 48M 0S",2,"MF"
2014-04-22,"hermit thrush","6H 48M 0S",6,"MF"
2014-04-22,"house sparrow","6H 48M 0S",51,"MF"
2014-04-22,"mallard","6H 48M 0S",50,"MF"
2014-04-22,"northern cardinal","6H 48M 0S",6,"MF"
2014-04-22,"northern flicker","6H 48M 0S",6,"MF"
2014-04-22,"northern parula","6H 48M 0S",1,"MF"
2014-04-22,"northern rough winged swallow","6H 48M 0S",10,"MF"
2014-04-22,"northern shoveler","6H 48M 0S",1,"MF"
2014-04-22,"palm warbler","6H 48M 0S",1,"MF"
2014-04-22,"red breasted merganser","6H 48M 0S",10,"MF"
2014-04-22,"red winged blackbird","6H 48M 0S",22,"MF"
2014-04-22,"ring billed gull","6H 48M 0S",6,"MF"
2014-04-22,"rock pigeon","6H 48M 0S",1,"MF"
2014-04-22,"ruby crowned kinglet","6H 48M 0S",7,"MF"
2014-04-22,"song sparrow","6H 48M 0S",5,"MF"
2014-04-22,"swainson's thrush","6H 48M 0S",1,"MF"
2014-04-22,"swamp sparrow","6H 48M 0S",1,"MF"
2014-04-22,"white throated sparrow","6H 48M 0S",10,"MF"
2014-04-22,"wood duck","6H 48M 0S",1,"MF"
2014-04-22,"yellow rumped warbler","6H 48M 0S",7,"MF"
2014-04-23,"american coot","8H 51M 0S",2,"MF"
2014-04-23,"american crow","8H 51M 0S",3,"MF"
2014-04-23,"american goldfinch","8H 51M 0S",2,"MF"
2014-04-23,"american robin","8H 51M 0S",16,"MF"
2014-04-23,"barn swallow","8H 51M 0S",6,"MF"
2014-04-23,"black and white warbler","8H 51M 0S",1,"MF"
2014-04-23,"black capped chickadee","8H 51M 0S",1,"MF"
2014-04-23,"black crowned night heron","8H 51M 0S",119,"MF"
2014-04-23,"blue gray gnatcatcher","8H 51M 0S",3,"MF"
2014-04-23,"blue jay","8H 51M 0S",2,"MF"
2014-04-23,"brown creeper","8H 51M 0S",4,"MF"
2014-04-23,"brown headed cowbird","8H 51M 0S",1,"MF"
2014-04-23,"bufflehead","8H 51M 0S",1,"MF"
2014-04-23,"canada goose","8H 51M 0S",33,"MF"
2014-04-23,"chipping sparrow","8H 51M 0S",1,"MF"
2014-04-23,"common grackle","8H 51M 0S",20,"MF"
2014-04-23,"dark eyed junco","8H 51M 0S",4,"MF"
2014-04-23,"downy woodpecker","8H 51M 0S",1,"MF"
2014-04-23,"european starling","8H 51M 0S",39,"MF"
2014-04-23,"great blue heron","8H 51M 0S",1,"MF"
2014-04-23,"greylag goose","8H 51M 0S",2,"MF"
2014-04-23,"house finch","8H 51M 0S",2,"MF"
2014-04-23,"house sparrow","8H 51M 0S",52,"MF"
2014-04-23,"mallard","8H 51M 0S",60,"MF"
2014-04-23,"mourning dove","8H 51M 0S",1,"MF"
2014-04-23,"northern cardinal","8H 51M 0S",6,"MF"
2014-04-23,"northern flicker","8H 51M 0S",3,"MF"
2014-04-23,"northern rough winged swallow","8H 51M 0S",8,"MF"
2014-04-23,"northern shoveler","8H 51M 0S",1,"MF"
2014-04-23,"palm warbler","8H 51M 0S",2,"MF"
2014-04-23,"pied billed grebe","8H 51M 0S",1,"MF"
2014-04-23,"red breasted merganser","8H 51M 0S",1,"MF"
2014-04-23,"red winged blackbird","8H 51M 0S",26,"MF"
2014-04-23,"ring billed gull","8H 51M 0S",8,"MF"
2014-04-23,"rock pigeon","8H 51M 0S",25,"MF"
2014-04-23,"ruby crowned kinglet","8H 51M 0S",6,"MF"
2014-04-23,"song sparrow","8H 51M 0S",2,"MF"
2014-04-23,"white throated sparrow","8H 51M 0S",2,"MF"
2014-04-23,"wood duck","8H 51M 0S",3,"MF"
2014-04-23,"yellow rumped warbler","8H 51M 0S",4,"MF"
2014-04-24,"american coot","8H 20M 0S",4,"MF"
2014-04-24,"american crow","8H 20M 0S",5,"MF"
2014-04-24,"american goldfinch","8H 20M 0S",1,"MF"
2014-04-24,"american robin","8H 20M 0S",18,"MF"
2014-04-24,"barn swallow","8H 20M 0S",8,"MF"
2014-04-24,"black and white warbler","8H 20M 0S",1,"MF"
2014-04-24,"black capped chickadee","8H 20M 0S",1,"MF"
2014-04-24,"black crowned night heron","8H 20M 0S",113,"MF"
2014-04-24,"blue gray gnatcatcher","8H 20M 0S",4,"MF"
2014-04-24,"blue jay","8H 20M 0S",1,"MF"
2014-04-24,"brown creeper","8H 20M 0S",5,"MF"
2014-04-24,"brown thrasher","8H 20M 0S",2,"MF"
2014-04-24,"bufflehead","8H 20M 0S",1,"MF"
2014-04-24,"canada goose","8H 20M 0S",64,"MF"
2014-04-24,"chipping sparrow","8H 20M 0S",2,"MF"
2014-04-24,"common grackle","8H 20M 0S",15,"MF"
2014-04-24,"cooper's hawk","8H 20M 0S",2,"MF"
2014-04-24,"dark eyed junco","8H 20M 0S",1,"MF"
2014-04-24,"downy woodpecker","8H 20M 0S",2,"MF"
2014-04-24,"eastern towhee","8H 20M 0S",1,"MF"
2014-04-24,"european starling","8H 20M 0S",25,"MF"
2014-04-24,"green heron","8H 20M 0S",1,"MF"
2014-04-24,"hermit thrush","8H 20M 0S",2,"MF"
2014-04-24,"herring gull","8H 20M 0S",1,"MF"
2014-04-24,"hooded merganser","8H 20M 0S",1,"MF"
2014-04-24,"house sparrow","8H 20M 0S",53,"MF"
2014-04-24,"mallard","8H 20M 0S",58,"MF"
2014-04-24,"mourning dove","8H 20M 0S",2,"MF"
2014-04-24,"northern cardinal","8H 20M 0S",2,"MF"
2014-04-24,"northern flicker","8H 20M 0S",3,"MF"
2014-04-24,"northern rough winged swallow","8H 20M 0S",1,"MF"
2014-04-24,"northern shoveler","8H 20M 0S",1,"MF"
2014-04-24,"palm warbler","8H 20M 0S",2,"MF"
2014-04-24,"red breasted merganser","8H 20M 0S",2,"MF"
2014-04-24,"red winged blackbird","8H 20M 0S",14,"MF"
2014-04-24,"ring billed gull","8H 20M 0S",27,"MF"
2014-04-24,"rock pigeon","8H 20M 0S",69,"MF"
2014-04-24,"ruby crowned kinglet","8H 20M 0S",9,"MF"
2014-04-24,"song sparrow","8H 20M 0S",3,"MF"
2014-04-24,"swamp sparrow","8H 20M 0S",4,"MF"
2014-04-24,"white throated sparrow","8H 20M 0S",10,"MF"
2014-04-24,"wood duck","8H 20M 0S",8,"MF"
2014-04-24,"yellow rumped warbler","8H 20M 0S",8,"MF"
2014-04-25,"american coot","8H 28M 0S",4,"MF"
2014-04-25,"american crow","8H 28M 0S",3,"MF"
2014-04-25,"american goldfinch","8H 28M 0S",1,"MF"
2014-04-25,"american robin","8H 28M 0S",6,"MF"
2014-04-25,"barn swallow","8H 28M 0S",6,"MF"
2014-04-25,"black capped chickadee","8H 28M 0S",1,"MF"
2014-04-25,"black crowned night heron","8H 28M 0S",118,"MF"
2014-04-25,"blue gray gnatcatcher","8H 28M 0S",1,"MF"
2014-04-25,"blue winged teal","8H 28M 0S",6,"MF"
2014-04-25,"brown creeper","8H 28M 0S",1,"MF"
2014-04-25,"brown headed cowbird","8H 28M 0S",1,"MF"
2014-04-25,"brown thrasher","8H 28M 0S",1,"MF"
2014-04-25,"bufflehead","8H 28M 0S",1,"MF"
2014-04-25,"canada goose","8H 28M 0S",28,"MF"
2014-04-25,"common grackle","8H 28M 0S",14,"MF"
2014-04-25,"dark eyed junco","8H 28M 0S",5,"MF"
2014-04-25,"downy woodpecker","8H 28M 0S",5,"MF"
2014-04-25,"eastern towhee","8H 28M 0S",4,"MF"
2014-04-25,"european starling","8H 28M 0S",19,"MF"
2014-04-25,"field sparrow","8H 28M 0S",5,"MF"
2014-04-25,"great blue heron","8H 28M 0S",1,"MF"
2014-04-25,"hermit thrush","8H 28M 0S",6,"MF"
2014-04-25,"herring gull","8H 28M 0S",1,"MF"
2014-04-25,"house sparrow","8H 28M 0S",32,"MF"
2014-04-25,"mallard","8H 28M 0S",61,"MF"
2014-04-25,"mourning dove","8H 28M 0S",1,"MF"
2014-04-25,"northern cardinal","8H 28M 0S",1,"MF"
2014-04-25,"northern flicker","8H 28M 0S",5,"MF"
2014-04-25,"northern rough winged swallow","8H 28M 0S",3,"MF"
2014-04-25,"northern shoveler","8H 28M 0S",0,"MF"
2014-04-25,"orange crowned warbler","8H 28M 0S",3,"MF"
2014-04-25,"palm warbler","8H 28M 0S",3,"MF"
2014-04-25,"pied billed grebe","8H 28M 0S",1,"MF"
2014-04-25,"red breasted merganser","8H 28M 0S",3,"MF"
2014-04-25,"red winged blackbird","8H 28M 0S",14,"MF"
2014-04-25,"ring billed gull","8H 28M 0S",5,"MF"
2014-04-25,"rock pigeon","8H 28M 0S",32,"MF"
2014-04-25,"ruby crowned kinglet","8H 28M 0S",9,"MF"
2014-04-25,"savannah sparrow","8H 28M 0S",1,"MF"
2014-04-25,"song sparrow","8H 28M 0S",4,"MF"
2014-04-25,"swamp sparrow","8H 28M 0S",20,"MF"
2014-04-25,"white throated sparrow","8H 28M 0S",38,"MF"
2014-04-25,"wood duck","8H 28M 0S",5,"MF"
2014-04-25,"yellow rumped warbler","8H 28M 0S",2,"MF"
2014-04-29,"american coot","6H 52M 0S",3,"MF"
2014-04-29,"american crow","6H 52M 0S",2,"MF"
2014-04-29,"american goldfinch","6H 52M 0S",2,"MF"
2014-04-29,"american robin","6H 52M 0S",10,"MF"
2014-04-29,"belted kingfisher","6H 52M 0S",1,"MF"
2014-04-29,"black capped chickadee","6H 52M 0S",3,"MF"
2014-04-29,"black crowned night heron","6H 52M 0S",113,"MF"
2014-04-29,"blue winged teal","6H 52M 0S",1,"MF"
2014-04-29,"brown creeper","6H 52M 0S",1,"MF"
2014-04-29,"brown thrasher","6H 52M 0S",5,"MF"
2014-04-29,"canada goose","6H 52M 0S",45,"MF"
2014-04-29,"caspian tern","6H 52M 0S",1,"MF"
2014-04-29,"common grackle","6H 52M 0S",24,"MF"
2014-04-29,"cooper's hawk","6H 52M 0S",1,"MF"
2014-04-29,"domestic duck","6H 52M 0S",2,"MF"
2014-04-29,"eastern bluebird","6H 52M 0S",1,"MF"
2014-04-29,"eastern towhee","6H 52M 0S",1,"MF"
2014-04-29,"european starling","6H 52M 0S",7,"MF"
2014-04-29,"field sparrow","6H 52M 0S",1,"MF"
2014-04-29,"green heron","6H 52M 0S",3,"MF"
2014-04-29,"greylag goose","6H 52M 0S",2,"MF"
2014-04-29,"hermit thrush","6H 52M 0S",6,"MF"
2014-04-29,"house finch","6H 52M 0S",1,"MF"
2014-04-29,"house sparrow","6H 52M 0S",46,"MF"
2014-04-29,"mallard","6H 52M 0S",54,"MF"
2014-04-29,"mourning dove","6H 52M 0S",1,"MF"
2014-04-29,"northern cardinal","6H 52M 0S",1,"MF"
2014-04-29,"northern flicker","6H 52M 0S",4,"MF"
2014-04-29,"northern rough winged swallow","6H 52M 0S",2,"MF"
2014-04-29,"northern waterthrush","6H 52M 0S",2,"MF"
2014-04-29,"palm warbler","6H 52M 0S",2,"MF"
2014-04-29,"pine warbler","6H 52M 0S",1,"MF"
2014-04-29,"red winged blackbird","6H 52M 0S",18,"MF"
2014-04-29,"ring billed gull","6H 52M 0S",7,"MF"
2014-04-29,"ruby crowned kinglet","6H 52M 0S",16,"MF"
2014-04-29,"song sparrow","6H 52M 0S",4,"MF"
2014-04-29,"swamp sparrow","6H 52M 0S",1,"MF"
2014-04-29,"white crowned sparrow","6H 52M 0S",1,"MF"
2014-04-29,"white throated sparrow","6H 52M 0S",17,"MF"
2014-04-29,"wood duck","6H 52M 0S",9,"MF"
2014-04-29,"yellow bellied sapsucker","6H 52M 0S",2,"MF"
2014-04-29,"yellow rumped warbler","6H 52M 0S",2,"MF"
2014-04-29,"yellow warbler","6H 52M 0S",2,"MF"
2014-04-30,"american coot","8H 2M 0S",2,"MF"
2014-04-30,"american crow","8H 2M 0S",3,"MF"
2014-04-30,"american robin","8H 2M 0S",15,"MF"
2014-04-30,"barn swallow","8H 2M 0S",10,"MF"
2014-04-30,"black and white warbler","8H 2M 0S",1,"MF"
2014-04-30,"black crowned night heron","8H 2M 0S",143,"MF"
2014-04-30,"blue gray gnatcatcher","8H 2M 0S",3,"MF"
2014-04-30,"blue winged teal","8H 2M 0S",3,"MF"
2014-04-30,"brown creeper","8H 2M 0S",1,"MF"
2014-04-30,"brown thrasher","8H 2M 0S",8,"MF"
2014-04-30,"bufflehead","8H 2M 0S",1,"MF"
2014-04-30,"canada goose","8H 2M 0S",30,"MF"
2014-04-30,"caspian tern","8H 2M 0S",1,"MF"
2014-04-30,"chimney swift","8H 2M 0S",4,"MF"
2014-04-30,"chipping sparrow","8H 2M 0S",6,"MF"
2014-04-30,"clay colored sparrow","8H 2M 0S",1,"MF"
2014-04-30,"common grackle","8H 2M 0S",13,"MF"
2014-04-30,"common yellowthroat","8H 2M 0S",1,"MF"
2014-04-30,"dark eyed junco","8H 2M 0S",1,"MF"
2014-04-30,"downy woodpecker","8H 2M 0S",2,"MF"
2014-04-30,"eastern meadowlark","8H 2M 0S",2,"MF"
2014-04-30,"eastern towhee","8H 2M 0S",4,"MF"
2014-04-30,"empidonax flycatcher","8H 2M 0S",1,"MF"
2014-04-30,"european starling","8H 2M 0S",22,"MF"
2014-04-30,"field sparrow","8H 2M 0S",1,"MF"
2014-04-30,"gray catbird","8H 2M 0S",2,"MF"
2014-04-30,"hermit thrush","8H 2M 0S",5,"MF"
2014-04-30,"hooded merganser","8H 2M 0S",1,"MF"
2014-04-30,"house sparrow","8H 2M 0S",66,"MF"
2014-04-30,"house wren","8H 2M 0S",2,"MF"
2014-04-30,"mallard","8H 2M 0S",79,"MF"
2014-04-30,"nashville warbler","8H 2M 0S",1,"MF"
2014-04-30,"northern cardinal","8H 2M 0S",2,"MF"
2014-04-30,"northern flicker","8H 2M 0S",3,"MF"
2014-04-30,"northern rough winged swallow","8H 2M 0S",8,"MF"
2014-04-30,"northern shoveler","8H 2M 0S",1,"MF"
2014-04-30,"northern waterthrush","8H 2M 0S",1,"MF"
2014-04-30,"palm warbler","8H 2M 0S",7,"MF"
2014-04-30,"pied billed grebe","8H 2M 0S",2,"MF"
2014-04-30,"red winged blackbird","8H 2M 0S",17,"MF"
2014-04-30,"ring billed gull","8H 2M 0S",8,"MF"
2014-04-30,"rock pigeon","8H 2M 0S",65,"MF"
2014-04-30,"ruby crowned kinglet","8H 2M 0S",4,"MF"
2014-04-30,"song sparrow","8H 2M 0S",4,"MF"
2014-04-30,"swamp sparrow","8H 2M 0S",3,"MF"
2014-04-30,"white crowned sparrow","8H 2M 0S",3,"MF"
2014-04-30,"white throated sparrow","8H 2M 0S",58,"MF"
2014-04-30,"wood duck","8H 2M 0S",6,"MF"
2014-04-30,"yellow rumped warbler","8H 2M 0S",3,"MF"
2014-04-30,"yellow throated warbler","8H 2M 0S",2,"MF"
