"ID","ModernName","Date","Notes","Field1"
4719,"ovenbird",5/10/1930 0:00:00,,
4720,"ovenbird",5/11/1930 0:00:00,,
4721,"ovenbird",5/20/1930 0:00:00,,
4722,"ovenbird",5/22/1930 0:00:00,,
4723,"ovenbird",5/25/1930 0:00:00,,
4724,"northern water-thrush",4/29/1930 0:00:00,,
4725,"northern water-thrush",5/1/1930 0:00:00,,
4726,"northern water-thrush",5/2/1930 0:00:00,,
4727,"northern water-thrush",5/5/1930 0:00:00,,
4728,"northern water-thrush",5/6/1930 0:00:00,,
4729,"northern water-thrush",5/8/1930 0:00:00,,
4730,"northern water-thrush",5/9/1930 0:00:00,,
4731,"northern water-thrush",5/10/1930 0:00:00,,
4732,"northern water-thrush",5/11/1930 0:00:00,,
4733,"northern water-thrush",5/12/1930 0:00:00,,
4734,"northern water-thrush",5/13/1930 0:00:00,,
4735,"northern water-thrush",5/14/1930 0:00:00,,
4736,"northern water-thrush",5/15/1930 0:00:00,,
4737,"northern water-thrush",5/16/1930 0:00:00,,
4738,"northern water-thrush",5/18/1930 0:00:00,,
4739,"northern water-thrush",5/22/1930 0:00:00,,
4740,"northern water-thrush",5/23/1930 0:00:00,,
4741,"northern water-thrush",5/24/1930 0:00:00,,
4742,"northern water-thrush",5/25/1930 0:00:00,,
4743,"northern water-thrush",5/26/1930 0:00:00,,
4744,"connecticut warbler",5/22/1930 0:00:00,,
4745,"connecticut warbler",5/23/1930 0:00:00,,
4746,"mourning warbler",5/8/1930 0:00:00,,
4747,"mourning warbler",5/9/1930 0:00:00,,
4748,"mourning warbler",5/11/1930 0:00:00,,
4749,"mourning warbler",5/21/1930 0:00:00,,
4750,"mourning warbler",5/22/1930 0:00:00,,
4751,"mourning warbler",5/23/1930 0:00:00,,
4752,"mourning warbler",5/29/1930 0:00:00,,
4753,"common yellowthroat",5/2/1930 0:00:00,,
4754,"common yellowthroat",5/5/1930 0:00:00,,
4755,"common yellowthroat",5/6/1930 0:00:00,,
4756,"common yellowthroat",5/8/1930 0:00:00,,
4757,"common yellowthroat",5/9/1930 0:00:00,,
4758,"common yellowthroat",5/11/1930 0:00:00,,
4759,"common yellowthroat",5/13/1930 0:00:00,,
4760,"common yellowthroat",5/14/1930 0:00:00,,
4761,"common yellowthroat",5/18/1930 0:00:00,,
4762,"common yellowthroat",5/20/1930 0:00:00,,
4763,"common yellowthroat",5/21/1930 0:00:00,,
4764,"common yellowthroat",5/22/1930 0:00:00,,
4765,"common yellowthroat",5/23/1930 0:00:00,,
4766,"common yellowthroat",5/24/1930 0:00:00,,
4767,"common yellowthroat",5/25/1930 0:00:00,,
4768,"common yellowthroat",5/27/1930 0:00:00,,
4769,"common yellowthroat",5/29/1930 0:00:00,,
4770,"yellow-breasted chat",5/12/1930 0:00:00,,
4771,"wilson's warbler",5/7/1930 0:00:00,,
4772,"wilson's warbler",5/9/1930 0:00:00,,
4773,"wilson's warbler",5/10/1930 0:00:00,,
4774,"wilson's warbler",5/12/1930 0:00:00,,
4775,"wilson's warbler",5/13/1930 0:00:00,,
4776,"wilson's warbler",5/14/1930 0:00:00,,
4777,"wilson's warbler",5/15/1930 0:00:00,,
4778,"wilson's warbler",5/16/1930 0:00:00,,
4779,"wilson's warbler",5/17/1930 0:00:00,,
4780,"wilson's warbler",5/18/1930 0:00:00,,
4781,"wilson's warbler",5/20/1930 0:00:00,,
4782,"wilson's warbler",5/21/1930 0:00:00,,
4783,"wilson's warbler",5/22/1930 0:00:00,,
4784,"wilson's warbler",5/23/1930 0:00:00,,
4785,"wilson's warbler",5/24/1930 0:00:00,,
4786,"wilson's warbler",5/25/1930 0:00:00,,
4787,"wilson's warbler",5/26/1930 0:00:00,,
4788,"wilson's warbler",5/27/1930 0:00:00,,
4789,"wilson's warbler",5/29/1930 0:00:00,,
4790,"canadian warbler",5/9/1930 0:00:00,,
4791,"canadian warbler",5/12/1930 0:00:00,,
4792,"canadian warbler",5/21/1930 0:00:00,,
4793,"canadian warbler",5/22/1930 0:00:00,,
4794,"canadian warbler",5/24/1930 0:00:00,,
4795,"canadian warbler",5/25/1930 0:00:00,,
4796,"canadian warbler",5/27/1930 0:00:00,,
4797,"canadian warbler",5/29/1930 0:00:00,,
4798,"american redstart",5/2/1930 0:00:00,,
4799,"american redstart",5/5/1930 0:00:00,,
4800,"american redstart",5/6/1930 0:00:00,,
4801,"american redstart",5/7/1930 0:00:00,,
4802,"american redstart",5/8/1930 0:00:00,,
4803,"american redstart",5/9/1930 0:00:00,,
4804,"american redstart",5/10/1930 0:00:00,,
4805,"american redstart",5/11/1930 0:00:00,,
4806,"american redstart",5/12/1930 0:00:00,,
4807,"american redstart",5/13/1930 0:00:00,,
4808,"american redstart",5/14/1930 0:00:00,,
4809,"american redstart",5/15/1930 0:00:00,,
4810,"american redstart",5/16/1930 0:00:00,,
4811,"american redstart",5/17/1930 0:00:00,,
4812,"american redstart",5/18/1930 0:00:00,,
4813,"american redstart",5/20/1930 0:00:00,,
4814,"american redstart",5/22/1930 0:00:00,,
4815,"american redstart",5/23/1930 0:00:00,,
4816,"american redstart",5/24/1930 0:00:00,,
4817,"american redstart",5/25/1930 0:00:00,,
4818,"american redstart",5/26/1930 0:00:00,,
4819,"american redstart",5/27/1930 0:00:00,,
4820,"american redstart",5/29/1930 0:00:00,,
4821,"grey catbird",5/1/1930 0:00:00,,
4823,"grey catbird",5/2/1930 0:00:00,,
4824,"grey catbird",5/3/1930 0:00:00,,
4825,"grey catbird",5/4/1930 0:00:00,,
4826,"grey catbird",5/5/1930 0:00:00,,
4827,"grey catbird",5/6/1930 0:00:00,,
4828,"grey catbird",5/7/1930 0:00:00,,
4829,"grey catbird",5/8/1930 0:00:00,,
4830,"grey catbird",5/9/1930 0:00:00,,
4831,"grey catbird",5/10/1930 0:00:00,,
4832,"grey catbird",5/11/1930 0:00:00,,
4833,"grey catbird",5/12/1930 0:00:00,,
4834,"grey catbird",5/13/1930 0:00:00,,
4835,"grey catbird",5/14/1930 0:00:00,,
4836,"grey catbird",5/16/1930 0:00:00,,
4837,"grey catbird",5/17/1930 0:00:00,,
4838,"grey catbird",5/20/1930 0:00:00,,
4839,"grey catbird",5/21/1930 0:00:00,,
4840,"grey catbird",5/22/1930 0:00:00,,
4841,"grey catbird",5/24/1930 0:00:00,,
4842,"brown thrasher",4/17/1930 0:00:00,,
4843,"brown thrasher",4/19/1930 0:00:00,,
4844,"brown thrasher",4/22/1930 0:00:00,,
4845,"brown thrasher",4/23/1930 0:00:00,,
4846,"brown thrasher",4/24/1930 0:00:00,,
4847,"brown thrasher",4/25/1930 0:00:00,,
4848,"brown thrasher",4/26/1930 0:00:00,,
4849,"brown thrasher",4/27/1930 0:00:00,,
4850,"brown thrasher",4/28/1930 0:00:00,,
4851,"brown thrasher",4/29/1930 0:00:00,,
4852,"brown thrasher",4/30/1930 0:00:00,,
4853,"brown thrasher",5/1/1930 0:00:00,,
4854,"brown thrasher",5/2/1930 0:00:00,,
4855,"brown thrasher",5/3/1930 0:00:00,,
4856,"brown thrasher",5/4/1930 0:00:00,,
4857,"brown thrasher",5/5/1930 0:00:00,,
4858,"brown thrasher",5/6/1930 0:00:00,,
4859,"brown thrasher",5/7/1930 0:00:00,,
4860,"brown thrasher",5/8/1930 0:00:00,,
4861,"brown thrasher",5/9/1930 0:00:00,,
4862,"brown thrasher",5/10/1930 0:00:00,,
4863,"brown thrasher",5/11/1930 0:00:00,,
4864,"brown thrasher",5/12/1930 0:00:00,,
4865,"brown thrasher",5/13/1930 0:00:00,,
4866,"brown thrasher",5/14/1930 0:00:00,,
4867,"brown thrasher",5/15/1930 0:00:00,,
4868,"brown thrasher",5/16/1930 0:00:00,,
4869,"brown thrasher",5/20/1930 0:00:00,,
4870,"brown thrasher",5/22/1930 0:00:00,,
4871,"brown thrasher",5/24/1930 0:00:00,,
4872,"house wren",4/30/1930 0:00:00,,
4873,"house wren",5/1/1930 0:00:00,,
4874,"house wren",5/2/1930 0:00:00,,
4875,"house wren",5/4/1930 0:00:00,,
4876,"house wren",5/6/1930 0:00:00,,
4877,"house wren",5/8/1930 0:00:00,,
4878,"house wren",5/9/1930 0:00:00,,
4879,"house wren",5/11/1930 0:00:00,,
4880,"house wren",5/12/1930 0:00:00,,
4881,"house wren",5/13/1930 0:00:00,,
4882,"house wren",5/15/1930 0:00:00,,
4883,"house wren",5/16/1930 0:00:00,,
4884,"house wren",5/21/1930 0:00:00,,
4885,"house wren",5/22/1930 0:00:00,,
4886,"house wren",5/23/1930 0:00:00,,
4887,"house wren",5/24/1930 0:00:00,,
4888,"house wren",5/29/1930 0:00:00,,
4889,"marsh wren",5/13/1930 0:00:00,,
4890,"marsh wren",5/23/1930 0:00:00,,
4891,"brown creeper",4/2/1930 0:00:00,,
4892,"brown creeper",4/3/1930 0:00:00,,
4893,"brown creeper",4/5/1930 0:00:00,,
4894,"brown creeper",4/9/1930 0:00:00,,
4895,"brown creeper",4/10/1930 0:00:00,,
4896,"brown creeper",4/11/1930 0:00:00,,
4897,"brown creeper",4/12/1930 0:00:00,,
4898,"brown creeper",4/14/1930 0:00:00,,
4899,"brown creeper",4/17/1930 0:00:00,,
4900,"brown creeper",4/19/1930 0:00:00,,
4901,"brown creeper",4/22/1930 0:00:00,,
4902,"brown creeper",4/23/1930 0:00:00,,
4903,"brown creeper",4/24/1930 0:00:00,,
4904,"brown creeper",4/25/1930 0:00:00,,
4905,"brown creeper",4/26/1930 0:00:00,,
4906,"brown creeper",4/27/1930 0:00:00,,
4907,"brown creeper",4/28/1930 0:00:00,,
4908,"brown creeper",4/29/1930 0:00:00,,
4909,"brown creeper",4/30/1930 0:00:00,,
4910,"brown creeper",5/1/1930 0:00:00,,
4911,"brown creeper",5/2/1930 0:00:00,,
4912,"brown creeper",5/3/1930 0:00:00,,
4913,"brown creeper",5/7/1930 0:00:00,,
4914,"brown creeper",5/11/1930 0:00:00,,
4915,"white-breasted nuthatch",3/20/1930 0:00:00,,
4916,"white-breasted nuthatch",4/1/1930 0:00:00,,
4917,"white-breasted nuthatch",4/2/1930 0:00:00,,
4918,"white-breasted nuthatch",4/4/1930 0:00:00,,
4919,"white-breasted nuthatch",4/7/1930 0:00:00,,
4920,"white-breasted nuthatch",4/9/1930 0:00:00,,
4921,"white-breasted nuthatch",4/10/1930 0:00:00,,
4922,"white-breasted nuthatch",4/19/1930 0:00:00,,
4923,"white-breasted nuthatch",4/23/1930 0:00:00,,
4924,"white-breasted nuthatch",4/24/1930 0:00:00,,
4925,"white-breasted nuthatch",4/28/1930 0:00:00,,
4926,"red-breasted nuthatch",5/2/1930 0:00:00,,
4927,"red-breasted nuthatch",5/8/1930 0:00:00,,
4928,"red-breasted nuthatch",5/12/1930 0:00:00,,
4929,"black-capped chickadee",5/2/1930 0:00:00,,
4930,"golden-crowned kinglet",4/1/1930 0:00:00,,
4931,"golden-crowned kinglet",4/2/1930 0:00:00,,
4932,"golden-crowned kinglet",4/3/1930 0:00:00,,
4933,"golden-crowned kinglet",4/5/1930 0:00:00,,
4934,"golden-crowned kinglet",4/7/1930 0:00:00,,
4935,"golden-crowned kinglet",4/8/1930 0:00:00,,
4936,"golden-crowned kinglet",4/10/1930 0:00:00,,
4937,"golden-crowned kinglet",4/23/1930 0:00:00,,
4938,"golden-crowned kinglet",4/24/1930 0:00:00,,
4939,"golden-crowned kinglet",4/27/1930 0:00:00,,
4940,"golden-crowned kinglet",4/28/1930 0:00:00,,
4941,"golden-crowned kinglet",4/29/1930 0:00:00,,
4942,"golden-crowned kinglet",4/30/1930 0:00:00,,
4943,"ruby-crowned kinglet",4/9/1930 0:00:00,,
4944,"ruby-crowned kinglet",4/10/1930 0:00:00,,
4945,"ruby-crowned kinglet",4/11/1930 0:00:00,,
4946,"ruby-crowned kinglet",4/12/1930 0:00:00,,
4947,"ruby-crowned kinglet",4/14/1930 0:00:00,,
4948,"ruby-crowned kinglet",4/17/1930 0:00:00,,
4949,"ruby-crowned kinglet",4/19/1930 0:00:00,,
4950,"ruby-crowned kinglet",4/22/1930 0:00:00,,
4951,"ruby-crowned kinglet",4/23/1930 0:00:00,,
4952,"ruby-crowned kinglet",4/24/1930 0:00:00,,
4953,"ruby-crowned kinglet",4/25/1930 0:00:00,,
4954,"ruby-crowned kinglet",4/26/1930 0:00:00,,
4955,"ruby-crowned kinglet",4/27/1930 0:00:00,,
4956,"ruby-crowned kinglet",4/28/1930 0:00:00,,
4957,"ruby-crowned kinglet",4/29/1930 0:00:00,,
4958,"ruby-crowned kinglet",4/30/1930 0:00:00,,
4959,"ruby-crowned kinglet",5/2/1930 0:00:00,,
4960,"ruby-crowned kinglet",5/3/1930 0:00:00,,
4961,"ruby-crowned kinglet",5/4/1930 0:00:00,,
4962,"ruby-crowned kinglet",5/5/1930 0:00:00,,
4963,"ruby-crowned kinglet",5/9/1930 0:00:00,,
4964,"ruby-crowned kinglet",5/10/1930 0:00:00,,
4965,"ruby-crowned kinglet",5/11/1930 0:00:00,,
4966,"blue-gray gnatcatcher",5/2/1930 0:00:00,,
4967,"blue-gray gnatcatcher",5/7/1930 0:00:00,,
4968,"blue-gray gnatcatcher",5/21/1930 0:00:00,,
4969,"wood thrush",5/2/1930 0:00:00,,
4970,"wood thrush",5/6/1930 0:00:00,,
4971,"wood thrush",5/13/1930 0:00:00,,
4972,"veery",4/30/1930 0:00:00,,
4973,"veery",5/1/1930 0:00:00,,
4974,"veery",5/2/1930 0:00:00,,
4975,"veery",5/8/1930 0:00:00,,
4976,"veery",5/9/1930 0:00:00,,
4977,"veery",5/11/1930 0:00:00,,
4978,"veery",5/12/1930 0:00:00,,
4979,"wilson's thrush",5/4/1930 0:00:00,,
4980,"wilson's thrush",5/5/1930 0:00:00,,
4981,"wilson's thrush",5/9/1930 0:00:00,,
4982,"wilson's thrush",5/14/1930 0:00:00,,
4983,"gray-cheeked thrush",5/2/1930 0:00:00,,
4984,"gray-cheeked thrush",5/3/1930 0:00:00,,
4985,"gray-cheeked thrush",5/5/1930 0:00:00,,
4986,"gray-cheeked thrush",5/6/1930 0:00:00,,
4987,"gray-cheeked thrush",5/8/1930 0:00:00,,
4988,"gray-cheeked thrush",5/9/1930 0:00:00,,
4989,"gray-cheeked thrush",5/10/1930 0:00:00,,
4990,"gray-cheeked thrush",5/12/1930 0:00:00,,
4991,"gray-cheeked thrush",5/13/1930 0:00:00,,
4992,"gray-cheeked thrush",5/14/1930 0:00:00,,
4993,"gray-cheeked thrush",5/16/1930 0:00:00,,
4994,"gray-cheeked thrush",5/17/1930 0:00:00,,
4995,"gray-cheeked thrush",5/18/1930 0:00:00,,
4996,"gray-cheeked thrush",5/20/1930 0:00:00,,
4997,"gray-cheeked thrush",5/21/1930 0:00:00,,
4998,"gray-cheeked thrush",5/23/1930 0:00:00,,
4999,"gray-cheeked thrush",5/24/1930 0:00:00,,
5000,"gray-cheeked thrush",5/25/1930 0:00:00,,
5001,"gray-cheeked thrush",5/26/1930 0:00:00,,
5002,"gray-cheeked thrush",5/29/1930 0:00:00,,
5003,"swainson's thrush",4/30/1930 0:00:00,,
5004,"swainson's thrush",5/1/1930 0:00:00,,
5005,"swainson's thrush",5/2/1930 0:00:00,,
5006,"swainson's thrush",5/5/1930 0:00:00,,
5007,"swainson's thrush",5/6/1930 0:00:00,,
5008,"swainson's thrush",5/7/1930 0:00:00,,
5009,"swainson's thrush",5/8/1930 0:00:00,,
5010,"swainson's thrush",5/9/1930 0:00:00,,
5011,"swainson's thrush",5/10/1930 0:00:00,,
5012,"swainson's thrush",5/11/1930 0:00:00,,
5013,"swainson's thrush",5/12/1930 0:00:00,,
5014,"swainson's thrush",5/13/1930 0:00:00,,
5015,"swainson's thrush",5/14/1930 0:00:00,,
5016,"swainson's thrush",5/15/1930 0:00:00,,
5017,"swainson's thrush",5/16/1930 0:00:00,,
5018,"swainson's thrush",5/17/1930 0:00:00,,
5019,"swainson's thrush",5/18/1930 0:00:00,,
5020,"swainson's thrush",5/20/1930 0:00:00,,
5021,"swainson's thrush",5/21/1930 0:00:00,,
5022,"swainson's thrush",5/23/1930 0:00:00,,
5023,"swainson's thrush",5/24/1930 0:00:00,,
5024,"swainson's thrush",5/25/1930 0:00:00,,
5025,"swainson's thrush",5/26/1930 0:00:00,,
5026,"swainson's thrush",5/27/1930 0:00:00,,
5027,"swainson's thrush",5/29/1930 0:00:00,,
5028,"hermit thrush",4/1/1930 0:00:00,,
5029,"hermit thrush",4/3/1930 0:00:00,,
5030,"hermit thrush",4/4/1930 0:00:00,,
5031,"hermit thrush",4/5/1930 0:00:00,,
5032,"hermit thrush",4/6/1930 0:00:00,,
5033,"hermit thrush",4/10/1930 0:00:00,,
5034,"hermit thrush",4/11/1930 0:00:00,,
5035,"hermit thrush",4/12/1930 0:00:00,,
5036,"hermit thrush",4/14/1930 0:00:00,,
5037,"hermit thrush",4/17/1930 0:00:00,,
5038,"hermit thrush",4/19/1930 0:00:00,,
5039,"hermit thrush",4/22/1930 0:00:00,,
5040,"hermit thrush",4/23/1930 0:00:00,,
5041,"hermit thrush",4/24/1930 0:00:00,,
5042,"hermit thrush",4/25/1930 0:00:00,,
5043,"hermit thrush",4/26/1930 0:00:00,,
5044,"hermit thrush",4/27/1930 0:00:00,,
5045,"hermit thrush",4/28/1930 0:00:00,,
5046,"hermit thrush",4/29/1930 0:00:00,,
5047,"hermit thrush",4/30/1930 0:00:00,,
5048,"hermit thrush",5/1/1930 0:00:00,,
5049,"hermit thrush",5/2/1930 0:00:00,,
5050,"american robin",3/1/1930 0:00:00,,
5051,"american robin",3/10/1930 0:00:00,,
5052,"american robin",3/11/1930 0:00:00,,
5053,"american robin",3/12/1930 0:00:00,,
5054,"american robin",3/13/1930 0:00:00,,
5055,"american robin",3/16/1930 0:00:00,,
5056,"american robin",3/17/1930 0:00:00,,
5057,"american robin",3/19/1930 0:00:00,,
5058,"american robin",3/20/1930 0:00:00,,
5059,"american robin",3/21/1930 0:00:00,,
5060,"american robin",3/22/1930 0:00:00,,
5061,"american robin",3/24/1930 0:00:00,,
5062,"american robin",3/31/1930 0:00:00,,
5063,"american robin",4/1/1930 0:00:00,,
5064,"american robin",4/2/1930 0:00:00,,
5065,"american robin",4/3/1930 0:00:00,,
5066,"american robin",4/4/1930 0:00:00,,
5067,"american robin",4/5/1930 0:00:00,,
5068,"american robin",4/6/1930 0:00:00,,
5069,"american robin",4/7/1930 0:00:00,,
5070,"american robin",4/8/1930 0:00:00,,
5071,"american robin",4/9/1930 0:00:00,,
5072,"american robin",4/10/1930 0:00:00,,
5073,"american robin",4/11/1930 0:00:00,,
5074,"american robin",4/12/1930 0:00:00,,
5075,"american robin",4/14/1930 0:00:00,,
5076,"american robin",4/17/1930 0:00:00,,
5077,"american robin",4/19/1930 0:00:00,,
5078,"american robin",4/22/1930 0:00:00,,
5079,"american robin",4/23/1930 0:00:00,,
5080,"american robin",4/24/1930 0:00:00,,
5081,"american robin",4/25/1930 0:00:00,,
5082,"american robin",4/26/1930 0:00:00,,
5083,"american robin",4/27/1930 0:00:00,,
5084,"american robin",4/28/1930 0:00:00,,
5085,"american robin",4/29/1930 0:00:00,,
5086,"american robin",4/30/1930 0:00:00,,
5087,"american robin",5/1/1930 0:00:00,,
5088,"american robin",5/2/1930 0:00:00,,
5089,"american robin",5/3/1930 0:00:00,,
5090,"american robin",5/4/1930 0:00:00,,
5091,"american robin",5/5/1930 0:00:00,,
5092,"american robin",5/6/1930 0:00:00,,
5093,"american robin",5/7/1930 0:00:00,,
5094,"american robin",5/8/1930 0:00:00,,
5095,"american robin",5/9/1930 0:00:00,,
5096,"american robin",5/10/1930 0:00:00,,
5097,"american robin",5/11/1930 0:00:00,,
5098,"american robin",5/12/1930 0:00:00,,
5099,"american robin",5/13/1930 0:00:00,,
5100,"american robin",5/14/1930 0:00:00,,
5101,"american robin",5/15/1930 0:00:00,,
5102,"american robin",5/16/1930 0:00:00,,
5103,"american robin",5/17/1930 0:00:00,,
5104,"american robin",5/18/1930 0:00:00,,
5105,"american robin",5/20/1930 0:00:00,,
5106,"american robin",5/21/1930 0:00:00,,
5107,"american robin",5/22/1930 0:00:00,,
5108,"american robin",5/23/1930 0:00:00,,
5109,"american robin",5/24/1930 0:00:00,,
5110,"american robin",5/25/1930 0:00:00,,
5111,"american robin",5/26/1930 0:00:00,,
5112,"american robin",5/27/1930 0:00:00,,
5113,"american robin",5/29/1930 0:00:00,,
5114,"eastern bluebird",3/10/1930 0:00:00,,
5115,"eastern bluebird",4/4/1930 0:00:00,,
5116,"eastern bluebird",4/5/1930 0:00:00,,
5117,"eastern bluebird",4/22/1930 0:00:00,,
5118,"eastern bluebird",4/27/1930 0:00:00,,
5119,"eastern bluebird",4/28/1930 0:00:00,,
5120,"eastern bluebird",5/5/1930 0:00:00,,
5121,"eastern bluebird",5/11/1930 0:00:00,,
5122,"eastern bluebird",5/13/1930 0:00:00,,
5123,"eastern bluebird",5/23/1930 0:00:00,,
5124,"pie-billed grebe",4/18/1931 0:00:00,,
5125,"pie-billed grebe",4/19/1931 0:00:00,,
5126,"pie-billed grebe",4/20/1931 0:00:00,,
5127,"pie-billed grebe",4/22/1931 0:00:00,,
5128,"pie-billed grebe",4/23/1931 0:00:00,,
5129,"pie-billed grebe",4/24/1931 0:00:00,,
5130,"pie-billed grebe",4/25/1931 0:00:00,,
5131,"pie-billed grebe",4/27/1931 0:00:00,,
5132,"pie-billed grebe",4/28/1931 0:00:00,,
5133,"pie-billed grebe",4/29/1931 0:00:00,,
5134,"pie-billed grebe",4/30/1931 0:00:00,,
5135,"common loon",4/23/1931 0:00:00,,
5136,"red-throated loon",5/15/1931 0:00:00,,
5137,"red-throated loon",5/20/1931 0:00:00,,
5138,"herring gull",3/2/1931 0:00:00,,
5139,"herring gull",3/3/1931 0:00:00,,
5140,"herring gull",3/19/1931 0:00:00,,
5141,"herring gull",3/20/1931 0:00:00,,
5142,"herring gull",3/21/1931 0:00:00,,
5143,"herring gull",3/22/1931 0:00:00,,
5144,"herring gull",3/23/1931 0:00:00,,
5145,"herring gull",3/24/1931 0:00:00,,
5146,"herring gull",3/30/1931 0:00:00,,
5147,"herring gull",4/1/1931 0:00:00,,
5148,"herring gull",4/2/1931 0:00:00,,
5149,"herring gull",4/4/1931 0:00:00,,
5150,"herring gull",4/5/1931 0:00:00,,
5151,"herring gull",4/6/1931 0:00:00,,
5152,"herring gull",4/7/1931 0:00:00,,
5153,"herring gull",4/8/1931 0:00:00,,
5154,"herring gull",4/9/1931 0:00:00,,
5155,"herring gull",4/10/1931 0:00:00,,
5156,"herring gull",4/11/1931 0:00:00,,
5157,"herring gull",4/12/1931 0:00:00,,
5158,"herring gull",4/13/1931 0:00:00,,
5159,"herring gull",4/23/1931 0:00:00,,
5160,"herring gull",4/24/1931 0:00:00,,
5161,"herring gull",5/1/1931 0:00:00,,
5162,"herring gull",5/3/1931 0:00:00,,
5163,"bonaparte gull",4/4/1931 0:00:00,,
5164,"bonaparte gull",4/6/1931 0:00:00,,
5165,"bonaparte gull",4/11/1931 0:00:00,,
5166,"bonaparte gull",4/12/1931 0:00:00,,
5167,"bonaparte gull",4/13/1931 0:00:00,,
5168,"bonaparte gull",4/14/1931 0:00:00,,
5169,"bonaparte gull",4/15/1931 0:00:00,,
5170,"bonaparte gull",4/16/1931 0:00:00,,
5171,"bonaparte gull",4/17/1931 0:00:00,,
5172,"bonaparte gull",4/18/1931 0:00:00,,
5173,"bonaparte gull",4/19/1931 0:00:00,,
5174,"bonaparte gull",4/20/1931 0:00:00,,
5175,"bonaparte gull",4/23/1931 0:00:00,,
5176,"bonaparte gull",4/24/1931 0:00:00,,
5177,"bonaparte gull",4/25/1931 0:00:00,,
5178,"bonaparte gull",4/27/1931 0:00:00,,
5179,"bonaparte gull",4/28/1931 0:00:00,,
5180,"bonaparte gull",4/29/1931 0:00:00,,
5181,"bonaparte gull",4/30/1931 0:00:00,,
5182,"bonaparte gull",4/26/1931 0:00:00,,
5183,"bonaparte gull",5/1/1931 0:00:00,,
5184,"bonaparte gull",5/2/1931 0:00:00,,
5185,"bonaparte gull",5/3/1931 0:00:00,,
5186,"bonaparte gull",5/4/1931 0:00:00,,
5187,"bonaparte gull",5/5/1931 0:00:00,,
5188,"bonaparte gull",5/7/1931 0:00:00,,
5189,"bonaparte gull",5/9/1931 0:00:00,,
5190,"bonaparte gull",5/10/1931 0:00:00,,
5191,"bonaparte gull",5/12/1931 0:00:00,,
5192,"bonaparte gull",5/13/1931 0:00:00,,
5193,"bonaparte gull",5/17/1931 0:00:00,,
5194,"common tern",5/5/1931 0:00:00,,
5195,"common tern",5/7/1931 0:00:00,,
5196,"common tern",5/10/1931 0:00:00,,
5197,"common tern",5/12/1931 0:00:00,,
5198,"common tern",5/13/1931 0:00:00,,
5199,"common tern",5/14/1931 0:00:00,,
5200,"common tern",5/15/1931 0:00:00,,
5201,"common tern",5/17/1931 0:00:00,,
5202,"common tern",5/18/1931 0:00:00,,
5203,"common tern",5/20/1931 0:00:00,,
5204,"common tern",5/21/1931 0:00:00,,
5205,"common tern",5/23/1931 0:00:00,,
5206,"common tern",5/25/1931 0:00:00,,
5207,"common tern",5/26/1931 0:00:00,,
5208,"red-breasted merganser",3/20/1931 0:00:00,,
5209,"red-breasted merganser",3/21/1931 0:00:00,,
5210,"red-breasted merganser",4/5/1931 0:00:00,,
5211,"red-breasted merganser",4/6/1931 0:00:00,,
5212,"red-breasted merganser",4/23/1931 0:00:00,,
5213,"hooded merganser",4/6/1931 0:00:00,,
5214,"hooded merganser",4/11/1931 0:00:00,,
5215,"hooded merganser",4/12/1931 0:00:00,,
5216,"american wigeon",3/23/1931 0:00:00,,
5217,"blue-winged teal",4/17/1931 0:00:00,,
5218,"blue-winged teal",4/20/1931 0:00:00,,
5219,"blue-winged teal",5/4/1931 0:00:00,,
5220,"blue-winged teal",5/10/1931 0:00:00,,
5221,"blue-winged teal",5/12/1931 0:00:00,,
5222,"blue-winged teal",5/13/1931 0:00:00,,
5223,"blue-winged teal",5/17/1931 0:00:00,,
5224,"blue-winged teal",5/25/1931 0:00:00,,
5225,"northern shoveler",4/5/1931 0:00:00,,
5226,"lesser scaup",4/11/1931 0:00:00,,
5227,"lesser scaup",4/12/1931 0:00:00,,
5228,"lesser scaup",4/17/1931 0:00:00,,
5229,"lesser scaup",4/18/1931 0:00:00,,
5230,"lesser scaup",4/23/1931 0:00:00,,
